aminoglycoside	bacitracin	beta_lactam	bleomycin	chloramphenicol	fosfomycin	fosmidomycin	macrolide-lincosamide-streptogramin	multidrug	peptide	polymyxin	qa_compound	quinolone	rifampin	sulfonamide	tetracycline	triclosan	run_id	Marine_provinces	Environmental_Feature	Ocean_sea_regions	fraction	Biogeographic_biomes	Mean_Lat*	Date/Time [yyyy-mm-ddThh:mm]	Latitude [degrees North]	Longitude [degrees East]	Sampling depth [m]	Mean_Long*	Mean_Depth [m]*	Mean_Temperature [deg C]*	Mean_Salinity [PSU]*	Mean_Oxygen [umol/kg]*	Mean_Nitrates[umol/L]*	NO2 [umol/L]**	PO4 [umol/L]**	NO2NO3 [umol/L]**	SI [umol/L]**	AMODIS:PAR8d,Einsteins/m-2/d-1	Okubo-Weiss	Lyapunov_exp.	grad_SST_adv	retention	Mean Depth MLD Sigma [m]*	Mean Depth Max Fluo [m]*	Mean Depth Max N2 [m]*	Mean Depth Max O2 [m]*	Mean Depth Min O2 [m]*	Mean Depth Nitracline [m]*	miTAG.SILVA.Taxo.Richness	miTAG.SILVA.Phylo.Diversity	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	OG.Shannon	OG.Richness	OG.Evenness	FC - heterotrophs [cells/mL]	FC - autotrophs [cells/mL]	FC - bacteria [cells/mL]	FC - picoeukaryotes [cells/mL]	minimum generation time [h]
0.2864108468383078	3.7641167603913925	5.061324646338973	0.0053119959235259145	0.2663283227287069	0.012173323991413552	0.09164414991546485	0.5011812518011984	16.247164082091643	0.002216384506022881	0.09009473149383986	23.559545882806468	0.011211051713997054	0.010712525112443926	0.18913290945702033	40.2807147492658	0.3625391698499836	ERR599141	 Indian Monsoon Gyres Province 	 surface water layer 	 Indian Ocean 	0.22 - 1.6	Trades Biome	6.03	2010-04-04T02:47	6.0001	73.8955	5	73.89	5.4	30.0	34.6	189.3	-1.5	0.0	0.08	0.03	2.21	51.7	-0.03	0.04		7.06	21	76	103	32.0	168.0	85.0	2331.0	388.0	3665.0	3569.0	6.51	7.09	15541.0	0.735	808564.0	188746.0	997310.0	909.0	14.0
0.0895664707408594	0.8509995964079654	3.431674532811355	0.0	0.13182212955140957	0.012873034231140463	0.03152268420579824	0.6385258428100127	11.756514997571664	0.018550491993341515	0.07165213154082437	19.36540206623875	0.033422367538477105	0.0	0.26249446039976443	20.207442877482624	0.21843902808181992	ERR594343	 South Pacific Subtropical Gyre Province, North and South 	 marine epipelagic mixed layer 	 South Pacific Ocean 	0.22 - 0.45	Trades Biome	-9.07	2011-08-05T17:31:19	-9.0714	-140.5973	120	-140.62	118.3	25.2	35.8	175.9	4.5	0.35	0.49	1.21	1.47		0.02	0.04		0.0	92	33	115	31.0	241.0	187.0									446146.0	17646.0	463792.0	8414.0	
0.08739252685633823	2.996786283281791	2.9802575495913746	0.0	0.03800894224982311	0.007834149674711417	0.06738716700697675	0.3852688783203338	10.014322084107837	0.04505986778420223	0.017825815029755575	17.915719206946857	0.03607038081361773	0.0	0.11751859522996091	37.15785797487235	0.15846664484182318	ERR598970	 Eastern Africa Coastal Province 	 surface water layer 	 Indian Ocean 	0.22 - 3.0	Coastal Biome 	-29.5	2010-07-07T04:48	-29.5019	37.9889	5	37.99	5.5	22.2	35.3	210.0		0.0	0.08	0.0	1.77	15.0	0.52	0.08	1.5	1.28	71	52	161	609.0	562.0	424.0	2328.0	363.0	3176.0	3044.0	6.56	7.1	13216.0	0.748	570751.0	403151.0	973902.0	7078.0	11.0
0.4045170039111739	0.8680458194693709	4.336431848963546	0.0	0.47508899904114305	0.048265804415241906	0.07225631414977637	1.2317503461032628	18.85858219293813	0.06132601596903723	0.11661238604692287	18.901536860737178	0.12580587672459673	0.04641128261673435	0.1234305303276405	32.726305506181596	0.5715208069763156	ERR599032	 Pacific Equatorial Divergence Province 	 deep chlorophyll maximum layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	0.0	2011-09-05T18:40	0.0222	-153.6858	40	-153.68	41.7	26.1	35.1	177.0	4.4	0.28	0.55	5.26	2.74		0.01	0.0	0.26	0.0	35	40	106	29.0	440.0	468.0	3128.0	485.0	4723.0	4675.0	6.74	7.25	19859.0	0.733	484331.0	181360.0	665691.0	7895.0	15.0
0.10523712137591391	1.997261750280088	3.7789574483158677	0.001060884946227706	0.1109835464274709	0.014366818355071939	0.12981458859664266	0.5710517233569891	15.469312238220326	0.026558705895217742	0.028592238463989905	19.66895562525037	0.08635603462293526	0.0	0.1132705757079413	32.75932056488019	0.39016231287691866	ERR599002	 Indian South Subtropical Gyre Province 	 deep chlorophyll maximum layer 	 Indian Ocean 	0.22 - 1.6	Trades Biome	-16.96	2010-05-17T11:42	-16.9534	53.9601	75	54.01	79.0	24.9	34.9	192.6	0.2	0.03	0.18	0.47	3.22	33.4	0.47	0.05	1.77	0.0	47	71	69	333.0	441.0	148.0	2558.0	398.0	3632.0	3553.0	6.65	7.11	15564.0	0.737	393152.0	153771.0	546924.0	3775.0	13.0
0.09628971782980185	1.025771716615922	3.721831757549169	0.0	0.11030217128277939	0.0020192097212667257	0.05750086174504905	0.3010465308353922	11.271365538814063	0.018927635501280404	0.013445377050300255	24.03059678994149	0.09146376995064977	0.008653396355725854	0.10562304772888356	35.421874218703756	0.12489092191337003	ERR598989	 North Pacific Equatorial Countercurrent Province 	 surface water layer 	 North Pacific Ocean 	0.22 - 3.0	Trades Biome	14.2	2011-12-02T14:12	14.2035	-116.6261	5	-116.63	5.4	26.4	33.9	195.1	3.2	0.07	0.46	2.44	2.54	33.6	0.05	0.03		2.67	17	40	38	29.0	364.0	46.0	2330.0	374.0	3365.0	3220.0	6.61	7.13	13939.0	0.747	755425.0	273894.0	1029319.0	10134.0	12.0
0.5199690929136754	1.155260149055919	5.458986046149343	0.0	0.198432608715336	0.022370213649583356	0.010398941072307401	1.017286406293667	13.544204824748354	0.004050286338245569	0.7529292462244334	16.60333500105566	0.02091551579366657	0.014264909831053111	0.15833535673793536	17.110151160391872	0.5942566416497367	ERR599156	 South Pacific Subtropical Gyre Province, North and South 	 marine epipelagic mixed layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-8.9	2011-08-09T17:05:33	-8.8999	-142.5461	140	-142.58	138.2	23.7	36.3	160.5	3.7	0.06	0.56	3.15	1.34		-0.01	0.0	0.14	2.78	95	44	104	29.0	246.0	214.0	3359.0	537.0	5430.0	5408.0	6.34	7.25	20052.0	0.732	301709.0	413.0	302122.0	8.0	18.0
0.3840061383198614	1.9470235573265724	4.051800894925563	0.0	0.4432709430318261	0.04411749263257686	0.006791660064282543	1.2442922107713918	10.757190691151724	0.040166325702595776	0.8636569654056674	13.432361745475049	0.005617397016663183	0.006797939415085956	0.3033880060448835	13.270855499020119	0.4462890493726085	ERR598947	 South Atlantic Gyral Province 	 mesopelagic zone 	 South Atlantic Ocean 	0.22 - 3.0	Trades Biome	-31.04	2010-09-13T13:02:33	-31.0198	4.6685	700	4.64	722.7	7.0	34.5	195.2	25.8	0.0	1.53	22.08	12.08	31.3	-0.25	0.04	0.22	31.83	187	37	200	56.0	772.0	450.0	3396.0	545.0	5526.0	5352.0	6.92	7.15	17660.0	0.731	60123.0	0.0	60123.0	0.0	22.0
0.1176257674636203	1.7547153515405691	3.04583754257647	0.0	0.2556221777013693	0.08226586693273592	0.10779816937442542	0.6165990423147633	15.303052359879553	0.13083292749029046	0.3150937831432514	16.253916595656065	0.15777284490353882	0.0	0.09904158385951577	33.448215402886156	0.4077576207302308	ERR594348	 South Atlantic Gyral Province 	 deep chlorophyll maximum layer 	 South Atlantic Ocean 	0.45 - 0.8	Trades Biome	-31.03	2010-09-14T13:30	-31.027	4.6802	50	4.69	40.3	16.8	35.7	231.7		0.29	0.23	1.08	2.44	34.1	-0.25	0.04	0.22	31.83	187	37	200	56.0	772.0	450.0									549370.0	226449.0	775819.0	15436.0	
0.19122893765855262	1.8867297766299298	4.7029493982955035	0.0	0.2655505535656135	0.039108392739489906	0.19686105675487586	0.7988069587863433	15.855012577660666	0.1052458740979135	0.10005858282243836	20.883735464864404	0.01186795179169899	0.0	0.25059167151002265	27.51414100797752	0.2773172089447361	ERR599137	 South Atlantic Gyral Province 	 deep chlorophyll maximum layer 	 South Atlantic Ocean 	0.22 - 3.0	Trades Biome	-8.7	2010-10-05T15:35	-8.7296	-17.9604	100	-17.94	95.4	24.1	36.6	194.4	0.2	0.01	0.14	0.04	1.32	40.4	0.04	0.02	1.02	0.0	75	97	98	29.0	270.0	132.0	3000.0	465.0	4373.0	4263.0	6.7	7.17	17195.0	0.735	302791.0	123447.0	426238.0	3263.0	14.0
0.003285211766171568	0.897592315924707	4.315476799366722	0.0	0.04794607436483417	0.0030709588248995093	0.03764906344478888	0.2529550108655357	14.659802278197333	0.008768116920747566	3.1522553201609584	18.706272122804236	0.0033634310939375583	0.005927165284421432	0.02276306369217469	30.42780668542713	0.027079638713642527	ERR599104	 Antarctic Province 	 deep chlorophyll maximum layer 	 Southern Ocean 	0.22 - 3.0	Polar Biome	-62.24	2011-01-06T19:34:21	-62.2231	-49.2139	90	-49.18	87.4	-0.8	34.3	325.4	33.1	0.06	2.31	31.0	81.82	38.3	0.0	0.0	0.22	3.08	38	49	51	31.0	427.0	275.0	1823.0	284.0	2654.0	2594.0	5.87	7.15	10090.0	0.7759999999999999	202364.0	0.0	202364.0	787.0	10.0
0.3613384133726271	1.8740010745392144	3.5940916014404953	0.0	0.49407286580581816	0.0589729590551667	0.02133412382290451	1.7104841520872536	12.406286655290652	0.023883257432990825	0.8243708833940234	9.360004833598436	0.035668145457126856	0.017404003869010178	0.2800571499970326	12.155182670959723	0.7077736600002758	ERR599115	 North Pacific Subtropical and Polar Front Provinces 	 mesopelagic zone 	 North Pacific Ocean 	0.22 - 3.0	Westerlies Biome	35.31	2011-10-19T19:27:16	35.2698	-127.7268	650	-127.74	644.6	4.9	34.3	8.6	44.1	0.0	3.29	44.24	113.32		-0.16	0.03		40.67	10	42	38	29.0	635.0	79.0	4239.0	650.0	7460.0	7460.0	6.98	7.17	21208.0	0.72					25.0
0.2061055886463195	2.0546104182395237	4.196344439966518	0.0	0.10236179382540245	0.009865624933125776	0.15894053038114514	0.5394583428432348	12.400359759258563	0.027987542744640912	0.014730733114956112	24.40892601459907	0.09949841298060355	0.0	0.2063846339880274	34.057589762651915	0.21332438115173433	ERR599049	 Red Sea, Persian Gulf Province 	 surface water layer 	 Red Sea 	0.22 - 1.6	Coastal Biome 	21.98	2010-01-13T07:16	21.9467	38.2517	5	38.24	5.4	27.3	38.9	182.8	0.0	0.0	0.05	0.0	1.15	34.1		0.0		0.0	27	53	79	33.0	248.0	172.0	2143.0	354.0	2993.0	2927.0	6.47	7.16	13578.0	0.753	556091.0	215346.0	771437.0	4410.0	11.0
0.032757372243611256	1.1974846458118191	4.204142691829394	0.0	0.04713719741519818	0.004023104857346849	0.026605122564144417	0.10983682949534643	13.830994685488218	0.1001773526016703	0.011342229425824947	26.38491778750129	0.004538264699457428	0.0	0.031033538105295744	28.293996136988554	0.3493985398709858	ERR594340	 South Atlantic Gyral Province 	 surface water layer 	 South Atlantic Ocean 	0.22 - 0.45	Trades Biome	-30.14	2010-11-04T10:04	-30.1367	-43.2899	5	-43.29	5.6	19.9	36.3	221.5	-0.4	0.0	0.0	0.02	0.48		-0.04	0.08	1.91	14.53	34	113	41	317.0	409.0	436.0									447396.0	213507.0	660903.0	5498.0	
0.5632048515987921	0.9412439273312639	3.209258049453752	0.0005481076668752253	0.5170020321685171	0.05047312162753367	0.16551316584341302	2.293080999777986	21.960440112130158	0.013264205538380454	0.13357965877716102	10.726031628115539	0.053893203444179354	0.002091093622478086	0.14292153328815121	43.95593724798193	1.1297430223070126	ERR594296	 South Pacific Subtropical Gyre Province, North and South 	 surface water layer 	 South Pacific Ocean 	0.45 - 0.8	Trades Biome	-9.11	2011-08-04T18:33	-9.1504	-140.5216	5	-140.58	9.9	26.5	35.4	190.7	5.1	0.16	0.63	6.18	2.52		0.02	0.04		0.0	92	33	115	31.0	241.0	187.0									705265.0	250340.0	955605.0	10669.0	
0.014243496481109051	1.3372053720012085	5.358245973496114	0.0	0.11268096935322794	0.08227720792215032	0.4998004318492188	0.7135309448701835	18.00383777049658	0.02515933469379398	2.0412593897319056	14.812891407427399	0.003860427016508071	0.0	0.10453119327772997	31.526324493005628	0.16823720110592655	ERR599035	 Southwest Atlantic Shelves Province 	 surface water layer 	 South Atlantic Ocean 	0.22 - 3.0	Coastal Biome 	-47.18	2010-12-06T10:33	-47.1863	-58.2902	5	-58.3	5.5	7.3	34.0	305.0	17.1	0.15	1.3	18.15	1.82	27.5	-0.01	0.05	1.01	2.92	29	45	62	60.0	556.0	63.0	2667.0	377.0	3890.0	3745.0	6.36	7.21	12924.0	0.7609999999999999	10639.0	0.0	10639.0	0.0	10.0
0.3719451046696213	2.221431640175679	5.00438332883357	0.0037778979360371273	0.29000642489691075	0.09646333393429027	0.010518512175426159	1.0845588588460133	11.393777819431822	0.012610362765806687	0.6594933339844767	12.470558627199802	0.0462567622287403	0.060849138821326726	0.19420472931263796	14.91051994948132	0.42876467110278765	ERR599124	 South Atlantic Gyral Province 	 mesopelagic zone 	 South Atlantic Ocean 	0.22 - 3.0	Trades Biome	-30.15	2010-11-05T12:33:27	-30.1471	-43.2915	800	-43.29	792.7	5.9	34.4	214.8	29.8	0.0	1.95	28.21	13.93		-0.04	0.08	1.91	14.53	34	113	41	317.0	409.0	436.0	4478.0	677.0	7168.0	7220.0	6.91	7.17	20751.0	0.721	220787.0	0.0	220787.0	0.0	34.0
0.04640238431962068	1.3933503410354704	3.471065180220577	0.0	0.07273596481801235	0.0019273957450166555	0.08284141820215644	0.22047526030233275	13.151345404870728	0.19627534876493752	0.5954375261666454	22.200680869407826	0.037325562187584455	0.001860004285400689	0.1096302172494325	25.08963163917811	0.16721158628371843	ERR598973	 Benguela Current Coastal Province 	 surface water layer 	 South Atlantic Ocean 	0.22 - 3.0	Coastal Biome 	-34.94	2010-07-15T12:22	-34.9449	17.9189	5	17.94	5.4	15.0	35.3	238.9	2.5	0.3	0.34	3.34	2.74	14.3	0.01	0.05		0.0	90	22	104	29.0	433.0	106.0	2866.0	417.0	3801.0	3672.0	6.65	7.13	13082.0	0.752	564191.0	32703.0	596894.0	15397.0	11.0
0.10491355022081214	1.2721272474522136	2.925811734963643	0.0	0.4604587317094014	0.07699311951675904	0.11387603554552395	0.5412788780519396	13.407282607353432	0.047463463021312845	0.19260353406518557	14.384731530164245	0.06711719497344015	0.004128251787572462	0.05152834730288694	27.414593136737185	0.29213748195402156	ERR599174	 South Atlantic Gyral Province 	 surface water layer 	 South Atlantic Ocean 	0.22 - 3.0	Trades Biome	-31.03	2010-09-14T06:55	-31.0266	4.665	5	4.69	5.4	16.8	35.7	231.9		0.25	0.23	1.3	2.6	34.1	-0.25	0.04	0.22	31.83	187	37	200	56.0	772.0	450.0	2911.0	443.0	4047.0	3926.0	6.49	7.18	16906.0	0.738	439221.0	192777.0	631998.0	18473.0	10.0
0.10973518674198497	1.417404594459932	3.8860101738818797	0.007432542190013867	0.22423363824715611	0.02654082337542809	0.08498056670480705	0.7085918396686948	13.492335880119452	0.03411280570658089	0.07213496326861805	20.91170057214294	0.0035688000198082453	0.0	0.327651070141857	32.863088367472784	0.263798000836962	ERR599013	 Indian Monsoon Gyres Province 	 deep chlorophyll maximum layer 	 Indian Ocean 	0.22 - 1.6	Trades Biome	6.0	2010-04-04T09:50	5.9998	73.9067	80	73.9	79.0	27.7	35.1	132.8	0.6	0.15	0.34	1.39	3.2	41.6	-0.03	0.04		7.06	21	76	103	32.0	168.0	85.0	2545.0	407.0	3879.0	3662.0	6.47	7.11	15301.0	0.738		29694.0	29694.0	1333.0	12.0
0.14286815752811202	0.49841846237524046	4.79207550126537	0.0	2.0890224355269944	0.00343594809945194	0.24770883629706336	0.636833184422187	16.055643129199655	0.14970070426405263	0.11219009673629426	18.72341243218353	0.018694681250199872	0.0	0.21746783372229647	22.744136847013273	0.598788281055941	ERR315861	 Mediterranean Sea, Black Sea Province 	 surface water layer 	 Mediterranean Sea 	0.22 - 1.6	Westerlies Biome	42.21	2009-11-18T08:41	42.2038	17.715	5	17.71	5.5	17.6	38.2	220.0		0.01	0.01	0.04	1.38	7.7	-0.39	0.0		1.89	9	54	55	32.0	157.0		2658.0	408.0	3735.0	3632.0	6.58	7.13	14477.0	0.745	746759.0	57854.0	804613.0	1499.0	18.0
0.916385220870578	4.398055102694152	4.985776428317658	0.0	1.3060714187953166	0.06979075022482906	0.13481271439000284	2.4208842515687987	42.273376465474634	0.08576948717216586	0.30624228938342873	7.513294615243993	0.02562661528620017	0.0	0.2416551252652486	36.857213167212265	2.4380133258539187	ERR594301	 South Pacific Subtropical Gyre Province, North and South 	 deep chlorophyll maximum layer 	 South Pacific Ocean 	0.45 - 0.8	Trades Biome	-8.98	2011-07-28T17:15:56	-9.0063	-139.1394	115	-139.2	113.3	24.7	36.1	179.9	2.3	0.1	0.59	2.8	1.8	39.6	0.0	0.02		8.42	71	99	107	29.0	232.0	203.0									386471.0	83890.0	470361.0	1055.0	
0.21866590772286237	1.9640129375130986	4.20942440930612	0.0	0.5395681931681179	0.014050087486803508	0.18905869685312035	0.7533623494265183	14.009906955359087	0.07344856459831277	0.10066324125896514	19.802705249687733	0.11152209023667936	0.04434199601469732	0.23514450982343052	31.992239054104868	0.24249931712456368	ERR599136	 Caribbean Province 	 surface water layer 	 North Atlantic Ocean 	0.22 - 3.0	Coastal Biome 	25.51	2012-01-09T13:41	25.5264	-88.39399999999998	5	-88.38	5.4	25.0	36.2	194.3	-2.2	0.02	0.0	0.05	1.22		-3.49	0.06		43.44	142	50	151	244.0	485.0	271.0	2942.0	466.0	4605.0	4424.0	6.73	7.19	17734.0	0.735	436017.0	89629.0	525647.0	1597.0	11.0
0.18908395570550798	1.5674678152906758	3.4779113891018563	0.0	0.17317039053202826	0.26298837177633155	0.7193628875989928	1.1506163562208938	17.05057314560412	0.06273141640038052	0.38259266306106976	14.507260141060723	0.0013747821045613198	0.0	0.10004906781611697	24.998711864669502	1.2801123161034365	ERR599144	 Benguela Current Coastal Province 	 surface water layer 	 South Atlantic Ocean 	0.22 - 3.0	Coastal Biome 	-32.23	2010-09-07T06:19	-32.2401	17.7103	5	17.71	5.5	12.8	34.8	249.4	0.4	0.17	1.02	7.09	13.88	37.7	0.04	0.14		1.11	12	10	25	56.0	101.0	37.0	3445.0	490.0	4879.0	4765.0	6.92	7.23	14423.0	0.755	1840174.0	113647.0	1953821.0	46597.0	13.0
0.4950692204274778	0.8388805225729679	3.4654755963120207	0.0	0.09670288439821176	0.04427759671123324	0.0765597530829394	0.7384529715588337	13.834565539386016	0.03184760262968424	0.08489468445263264	17.476818404758315	0.07758975591964064	0.006076187343821335	0.22552022856985432	24.93776214885378	0.4907860482363418	ERR599161	 South Pacific Subtropical Gyre Province, North and South 	 marine epipelagic mixed layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-9.07	2011-08-05T17:31:19	-9.0714	-140.5973	120	-140.62	118.3	25.2	35.8	175.9	4.5	0.35	0.49	1.21	1.47		0.02	0.04		0.0	92	33	115	31.0	241.0	187.0	3419.0	543.0	5265.0	5140.0	6.6	7.21	19030.0	0.732	446146.0	17646.0	463792.0	8414.0	13.0
0.29004527380902	0.6719477164695441	3.8766856164965233	0.0	0.17512597573174968	0.014827507020618691	0.05135338269043237	0.5579511965467671	12.212164234053402	0.0039785300484189105	0.039943185704749314	19.868225971762396	0.045412903548961735	0.008549086698157035	0.05879778844021962	30.587721915048792	0.2163856987878813	ERR598992	 South Pacific Subtropical Gyre Province, North and South 	 surface water layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-8.99	2011-07-26T17:10	-8.9971	-139.1963	5	-139.21	5.9	26.5	35.4	186.2	4.0	0.12	0.57	5.46	2.19	40.2	0.0	0.02		8.42	71	99	107	29.0	232.0	203.0	2417.0	397.0	3614.0	3506.0	6.58	7.13	16069.0	0.736		150974.0	150974.0	5770.0	13.0
0.4521955051814358	1.514331580521564	5.438777558094513	0.0	0.3229339315426058	0.04800081729037249	0.03950087658680072	1.397865520008895	14.076265726892947	0.07149998949838686	0.6145742586132283	10.428056295474374	0.1123880586581371	0.002273574227470634	0.41826094772450095	15.225678368799244	0.38933171789931964	ERR599033	 South Pacific Subtropical Gyre Province, North and South 	 mesopelagic zone 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-8.99	2011-07-27T19:28:43	-8.9729	-139.2393	600	-139.23	594.6	7.2	34.6	38.1	42.5	0.02	2.43	34.63	22.49	40.5	0.0	0.02		8.42	71	99	107	29.0	232.0	203.0	4285.0	630.0	6483.0	6292.0	7.13	7.27	21889.0	0.727	89468.0	0.0	89468.0	0.0	23.0
1.1010844530887072	2.279018920677787	5.11142777958637	0.0	1.2148792005436062	0.4181007234044782	0.014989930926224002	2.795073361999301	25.813321438125953	0.010475665072329858	0.7603341492354474	9.232128568961834	0.032673409533122096	0.0	0.22586645009626474	12.767095361982085	1.8666857883979766	ERR599154	 South Atlantic Gyral Province 	 mesopelagic zone 	 South Atlantic Ocean 	0.22 - 3.0	Trades Biome	-20.95	2010-10-17T09:05:05	-20.9315	-35.1794	800	-35.22	792.8	4.7	34.4	192.2	34.6	0.0	0.94	12.08	4.39		0.01	0.02	0.7	3.53	34	129	154	53.0	395.0	395.0	4037.0	606.0	6449.0	6385.0	6.89	7.29	21378.0	0.731	70300.0	0.0	70300.0	0.0	38.0
0.13561176615206294	2.071678393172278	3.4583312409107654	0.0	0.215253400127795	0.004127615681722784	0.04137791467528958	0.7526102542528496	13.117503130558136	0.15728350720992287	0.0476454318603909	26.815576050253384	0.05618891808809571	0.0009562309662657784	0.2485132341372364	37.26050035526132	0.16999698621335302	ERR599102	 Indian Monsoon Gyres Province 	 surface water layer 	 Indian Ocean 	0.22 - 1.6	Trades Biome	19.04	2010-03-15T03:35	19.0393	64.4913	5	64.49	5.5	26.2	36.6	199.9	0.9	0.01	0.32	0.06	1.18	47.7	0.01	0.07	0.16	1.08	11	32	108	32.0	487.0	123.0	2197.0	354.0	2935.0	2883.0	6.55	7.14	13741.0	0.7490000000000001	1626279.0	285872.0	1912151.0	8040.0	11.0
0.5008785105836255	1.6200909402029124	5.534344413359707	0.0	1.6013498863976716	0.020143856269138893	0.008812471904169098	2.086122174478987	22.529605758715935	0.29072298519966244	1.371691817392937	9.59933729053047	0.11514076107448942	0.01133622181863203	0.2658011886865369	11.228113362717222	1.229424008126389	ERR598985	 Caribbean Province 	 mesopelagic zone 	 North Atlantic Ocean 	0.22 - 3.0	Coastal Biome 	25.63	2012-01-10T14:49:35	25.6236	-88.45	640	-88.44	634.8	9.8	35.2	108.2	31.9	0.0	1.22	20.25	8.62		-3.49	0.06		43.44	142	50	151	244.0	485.0	271.0	3709.0	568.0	5980.0	5859.0	6.84	7.33	20525.0	0.738	145742.0	0.0	145742.0	0.0	20.0
0.05503156520880435	1.2359745933427575	2.762876825910383	0.0	0.44769664998399444	0.056909087187961144	0.09740553265655566	0.5213933601387049	12.584785066780258	0.04408325173115352	0.1757065595267897	13.995215172575529	0.045144057383709385	0.006000609609982298	0.05471661138396947	26.3224145744563	0.24176435203304336	ERR599129	 South Atlantic Gyral Province 	 surface water layer 	 South Atlantic Ocean 	0.22 - 3.0	Trades Biome	-31.03	2010-09-14T06:55	-31.0266	4.665	5	4.69	5.4	16.8	35.7	231.9		0.25	0.23	1.3	2.6	34.1	-0.25	0.04	0.22	31.83	187	37	200	56.0	772.0	450.0	2911.0	443.0	4047.0	3926.0	6.49	7.18	16906.0	0.738	439221.0	192777.0	631998.0	18473.0	10.0
0.48111797452281824	2.074863188681787	4.684972349377645	0.0	0.4763878460978677	0.008733547513366698	0.008826011102293006	1.3865858638641	11.347745350491682	0.017285584456717004	0.7875587122683337	10.500373291968781	0.055665743807933585	0.016547039782088577	0.24149976535759463	12.138735546499836	0.13819923379827456	ERR599164	 Eastern Africa Coastal Province 	 mesopelagic zone 	 Indian Ocean 	0.22 - 3.0	Coastal Biome 	-29.51	2010-07-07T12:13:35	-29.5046	37.9599	1000	37.94	990.8	7.7	34.6	193.0		0.0	1.12	15.24	5.89	14.6	0.52	0.08	1.5	1.28	71	52	161	609.0	562.0	424.0	3640.0	572.0	6277.0	6068.0	6.79	7.18	19651.0	0.726	39746.0	0.0	39746.0	0.0	24.0
1.0179474493373837	1.7950090371296323	6.74388541798937	0.0	1.7679075557576251	0.0721297720852041	0.025867944053112935	3.8899112427089966	40.1007804723744	0.01563463439871615	1.4134054138303456	9.972071796863421	0.028651275964313945	0.0017614778460092009	0.3219329266904354	20.954066527596307	2.6613832849322567	ERR594323	 South Pacific Subtropical Gyre Province, North and South 	 surface water layer 	 South Pacific Ocean 	0.45 - 0.8	Trades Biome	-8.91	2011-08-08T17:33	-8.9111	-142.5571	5	-142.56	5.5	26.8	35.4	187.3	5.0	0.19	0.56	3.73	1.8		-0.01	0.0	0.14	2.78	95	44	104	29.0	246.0	214.0									800561.0	146848.0	947408.0	5808.0	
0.08948136955731725	1.286346624903562	4.182223775931772	0.006179551045974137	0.20044589119718262	0.016687202886406752	0.08603306985268896	1.0671630944879533	13.199928434786864	0.17017205052810158	0.09493646314499354	23.469501726508444	0.057347214587758384	0.0	0.40749789265936853	33.14691140805371	0.32795855504781046	ERR598977	 Indian Monsoon Gyres Province 	 deep chlorophyll maximum layer 	 Indian Ocean 	0.22 - 1.6	Trades Biome	14.56	2010-03-30T10:56	14.5536	70.0128	60	70.01	58.2	27.1	36.5	148.3	-0.2	0.07	0.34	0.49	1.38	48.5	-0.16	0.03	0.43	21.64	5	65	57	30.0	422.0	75.0	2654.0	416.0	3901.0	3804.0	6.45	7.12	16485.0	0.733	491755.0	123011.0	614766.0	4463.0	11.0
0.5495852404879042	1.3487315960063158	3.9621757211369815	0.0	0.09222699243479227	0.009663934610901174	0.031146723695323585	0.6360404298148182	10.78741886456922	0.030526465421984412	0.7032228940948299	15.56639961470212	0.034096437218533004	0.0	0.2729830186379238	20.570187395739037	0.27433507009450214	ERR599117	 South Pacific Subtropical Gyre Province, North and South 	 marine epipelagic mixed layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-8.9	2011-08-01T17:52:45	-8.9109	-140.2845	150	-140.29	148.0	22.1	35.9	161.3	5.0	1.47	0.66	5.43	1.19	45.2	0.02	0.04		0.0	88	35	122	29.0	339.0	233.0	3502.0	551.0	5632.0	5536.0	6.28	7.19	19275.0	0.7290000000000001	236172.0	9851.0	246023.0	191.0	13.0
0.04546950174869445	1.0536130107246355	3.217191365582772	0.0	0.08893145183402205	0.004681216669157384	0.06977143561310252	0.20839197720744637	12.108038503244817	0.04100981487372397	0.025064937388770973	25.508488120754222	0.008514022859482107	0.0021146597285526224	0.24657103306778744	30.914674142819145	0.2900947552540655	ERR598978	 Pacific Equatorial Divergence Province 	 surface water layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-5.25	2011-04-21T20:07	-5.2529	-85.1545	5	-85.16	5.5	24.9	34.7	206.0	11.7	0.32	1.0	12.6	5.0	42.1	0.0	0.04	1.8	3.75	18	37	36	29.0	353.0	41.0	2293.0	357.0	3198.0	3093.0	6.62	7.13	13566.0	0.75	1032721.0	192335.0	1225056.0	19091.0	12.0
